match_no,ballnumber,inningno,over,outcome,batter,bowler,comment
37.0,16,2,2.4,0,Devon Conway,Sandeep Sharma,"Sandeep Sharma to Devon Conway, no run,"
37.0,17,2,2.5,0,Devon Conway,Sandeep Sharma,"Sandeep Sharma to Devon Conway, no run,"
37.0,18,2,2.6,0,Devon Conway,Sandeep Sharma,"Sandeep Sharma to Devon Conway, no run,"
37.0,19,2,3.1,1,Ruturaj Gaikwad,Jason Holder,"Jason Holder to Ruturaj Gaikwad, 1 run,"
37.0,20,2,3.2,0,Devon Conway,Jason Holder,"Jason Holder to Devon Conway, no run,"
37.0,21,2,3.3,0,Devon Conway,Jason Holder,"Jason Holder to Devon Conway, no run,"
37.0,22,2,3.4,1,Devon Conway,Jason Holder,"Jason Holder to Devon Conway, 1 run,"
37.0,23,2,3.5,4,Ruturaj Gaikwad,Jason Holder,"Jason Holder to Ruturaj Gaikwad, Four,"
37.0,24,2,3.6,6,Ruturaj Gaikwad,Jason Holder,"Jason Holder to Ruturaj Gaikwad, Six,"
37.0,25,2,4.1,1,Devon Conway,Ravichandran Ashwin,"Ravichandran Ashwin to Devon Conway, 1 run,"
37.0,26,2,4.2,0,Ruturaj Gaikwad,Ravichandran Ashwin,"Ravichandran Ashwin to Ruturaj Gaikwad, no run,"
37.0,27,2,4.3,2,Ruturaj Gaikwad,Ravichandran Ashwin,"Ravichandran Ashwin to Ruturaj Gaikwad, 2 runs,"
37.0,28,2,4.4,4,Ruturaj Gaikwad,Ravichandran Ashwin,"Ravichandran Ashwin to Ruturaj Gaikwad, Four,"
37.0,29,2,4.5,2,Ruturaj Gaikwad,Ravichandran Ashwin,"Ravichandran Ashwin to Ruturaj Gaikwad, 2 runs,"
37.0,30,2,4.6,1,Ruturaj Gaikwad,Ravichandran Ashwin,"Ravichandran Ashwin to Ruturaj Gaikwad, 1 run,"
37.0,31,2,5.1,4,Ruturaj Gaikwad,Adam Zampa,"Adam Zampa to Ruturaj Gaikwad, Four,"
37.0,32,2,5.2,1,Ruturaj Gaikwad,Adam Zampa,"Adam Zampa to Ruturaj Gaikwad, 1 run,"
37.0,33,2,5.3,0,Devon Conway,Adam Zampa,"Adam Zampa to Devon Conway, no run,"
37.0,34,2,5.4,1,Devon Conway,Adam Zampa,"Adam Zampa to Devon Conway, 1 run,"
37.0,35,2,5.5,1,Ruturaj Gaikwad,Adam Zampa,"Adam Zampa to Ruturaj Gaikwad, 1 run,"
37.0,36,2,5.6,w,Devon Conway,Adam Zampa,"Adam Zampa to Devon Conway, no run,                           Wicket - c Sandeep Sharma b A Zampa batsmen out 8(16)"
37.0,37,2,6.1,4,Ruturaj Gaikwad,Yuzvendra Chahal,"Yuzvendra Chahal to Ruturaj Gaikwad, Four,"
37.0,38,2,6.2,1,Ruturaj Gaikwad,Yuzvendra Chahal,"Yuzvendra Chahal to Ruturaj Gaikwad, 1 run,"
37.0,39,2,6.3,1,Ajinkya Rahane,Yuzvendra Chahal,"Yuzvendra Chahal to Ajinkya Rahane, 1 run,"
37.0,40,2,6.4,0,Ruturaj Gaikwad,Yuzvendra Chahal,"Yuzvendra Chahal to Ruturaj Gaikwad, no run,"
37.0,41,2,6.5,1,Ruturaj Gaikwad,Yuzvendra Chahal,"Yuzvendra Chahal to Ruturaj Gaikwad, 1 run,"
37.0,42,2,6.6,1,Ajinkya Rahane,Yuzvendra Chahal,"Yuzvendra Chahal to Ajinkya Rahane, 1 run,"
37.0,43,2,7.1,1,Ajinkya Rahane,Kuldip Yadav,"Kuldip Yadav to Ajinkya Rahane, 1 run,"
37.0,44,2,7.2,1,Ruturaj Gaikwad,Kuldip Yadav,"Kuldip Yadav to Ruturaj Gaikwad, 1 run,"
37.0,45,2,7.3,1,Ajinkya Rahane,Kuldip Yadav,"Kuldip Yadav to Ajinkya Rahane, 1 run,"
37.0,46,2,7.4,1,Ruturaj Gaikwad,Kuldip Yadav,"Kuldip Yadav to Ruturaj Gaikwad, 1 run,"
37.0,47,2,7.5,1,Ajinkya Rahane,Kuldip Yadav,"Kuldip Yadav to Ajinkya Rahane, 1 run,"
37.0,48,2,7.6,4,Ruturaj Gaikwad,Kuldip Yadav,"Kuldip Yadav to Ruturaj Gaikwad, Four,"
37.0,49,2,8.1,2,Ajinkya Rahane,Ravichandran Ashwin,"Ravichandran Ashwin to Ajinkya Rahane, 2 runs,"
37.0,50,2,8.2,2,Ajinkya Rahane,Ravichandran Ashwin,"Ravichandran Ashwin to Ajinkya Rahane, 2 runs,"
37.0,51,2,8.3,2,Ajinkya Rahane,Ravichandran Ashwin,"Ravichandran Ashwin to Ajinkya Rahane, 2 runs,"
37.0,52,2,8.4,1,Ajinkya Rahane,Ravichandran Ashwin,"Ravichandran Ashwin to Ajinkya Rahane, 1 run,"
37.0,53,2,8.5,1,Ruturaj Gaikwad,Ravichandran Ashwin,"Ravichandran Ashwin to Ruturaj Gaikwad, 1 run,"
37.0,54,2,8.6,1,Ajinkya Rahane,Ravichandran Ashwin,"Ravichandran Ashwin to Ajinkya Rahane, 1 run,"
37.0,55,2,9.1,1,Ajinkya Rahane,Adam Zampa,"Adam Zampa to Ajinkya Rahane, 1 run,"
37.0,56,2,9.2,w,Ruturaj Gaikwad,Adam Zampa,"Adam Zampa to Ruturaj Gaikwad, no run,                           Wicket - c Devdutt Padikkal b A Zampa batsmen out 47(29)"
37.0,57,2,9.3,1,Shivam Dube,Adam Zampa,"Adam Zampa to Shivam Dube, 1 run,"
37.0,58,2,9.4,1,Ajinkya Rahane,Adam Zampa,"Adam Zampa to Ajinkya Rahane, 1 run,"
37.0,59,2,9.5,0,Shivam Dube,Adam Zampa,"Adam Zampa to Shivam Dube, no run,"
37.0,60,2,9.6,1lb,Shivam Dube,Adam Zampa,"Adam Zampa to Shivam Dube, 1 leg bye,"
37.0,61,2,10.1,1,Shivam Dube,Ravichandran Ashwin,"Ravichandran Ashwin to Shivam Dube, 1 run,"
37.0,62,2,10.2,w,Ajinkya Rahane,Ravichandran Ashwin,"Ravichandran Ashwin to Ajinkya Rahane, no run,                           Wicket - c Jos Buttler b Ravichandran Ashwin batsmen out 15(13)"
37.0,63,2,10.3,0,Ambati Rayudu,Ravichandran Ashwin,"Ravichandran Ashwin to Ambati Rayudu, no run,"
37.0,64,2,10.4,w,Ambati Rayudu,Ravichandran Ashwin,"Ravichandran Ashwin to Ambati Rayudu, no run,                           Wicket - c Jason Holder b Ravichandran Ashwin batsmen out 0(2)"
37.0,65,2,10.5,0,Moeen Ali,Ravichandran Ashwin,"Ravichandran Ashwin to Moeen Ali, no run,"
37.0,66,2,10.6,0,Moeen Ali,Ravichandran Ashwin,"Ravichandran Ashwin to Moeen Ali, no run,"
37.0,67,2,11.1,1wd,Shivam Dube,Jason Holder,"Jason Holder to Shivam Dube, 1 wide,"
37.0,68,2,11.1,1,Shivam Dube,Jason Holder,"Jason Holder to Shivam Dube, 1 run,"
37.0,69,2,11.2,1,Moeen Ali,Jason Holder,"Jason Holder to Moeen Ali, 1 run,"
37.0,70,2,11.3,1,Shivam Dube,Jason Holder,"Jason Holder to Shivam Dube, 1 run,"
37.0,71,2,11.4,6,Moeen Ali,Jason Holder,"Jason Holder to Moeen Ali, Six,"
37.0,72,2,11.5,1,Moeen Ali,Jason Holder,"Jason Holder to Moeen Ali, 1 run,"
37.0,73,2,11.6,1,Shivam Dube,Jason Holder,"Jason Holder to Shivam Dube, 1 run,"
37.0,74,2,12.1,2,Shivam Dube,Yuzvendra Chahal,"Yuzvendra Chahal to Shivam Dube, 2 runs,"
37.0,75,2,12.2,0,Shivam Dube,Yuzvendra Chahal,"Yuzvendra Chahal to Shivam Dube, no run,"
37.0,76,2,12.3,1,Shivam Dube,Yuzvendra Chahal,"Yuzvendra Chahal to Shivam Dube, 1 run,"
37.0,77,2,12.4,0,Moeen Ali,Yuzvendra Chahal,"Yuzvendra Chahal to Moeen Ali, no run,"
37.0,78,2,12.5,6,Moeen Ali,Yuzvendra Chahal,"Yuzvendra Chahal to Moeen Ali, Six,"
37.0,79,2,12.6,4,Moeen Ali,Yuzvendra Chahal,"Yuzvendra Chahal to Moeen Ali, Four,"
37.0,80,2,13.1,6,Shivam Dube,Ravichandran Ashwin,"Ravichandran Ashwin to Shivam Dube, Six,"
37.0,81,2,13.2,6,Shivam Dube,Ravichandran Ashwin,"Ravichandran Ashwin to Shivam Dube, Six,"
37.0,82,2,13.3,1,Shivam Dube,Ravichandran Ashwin,"Ravichandran Ashwin to Shivam Dube, 1 run,"
37.0,83,2,13.4,1,Moeen Ali,Ravichandran Ashwin,"Ravichandran Ashwin to Moeen Ali, 1 run,"
37.0,84,2,13.5,0,Shivam Dube,Ravichandran Ashwin,"Ravichandran Ashwin to Shivam Dube, no run,"
37.0,85,2,13.6,1,Shivam Dube,Ravichandran Ashwin,"Ravichandran Ashwin to Shivam Dube, 1 run,"
37.0,86,2,14.1,6,Shivam Dube,Adam Zampa,"Adam Zampa to Shivam Dube, Six,"
37.0,87,2,14.2,1,Shivam Dube,Adam Zampa,"Adam Zampa to Shivam Dube, 1 run,"
37.0,88,2,14.3,0,Moeen Ali,Adam Zampa,"Adam Zampa to Moeen Ali, no run,"
37.0,89,2,14.4,4,Moeen Ali,Adam Zampa,"Adam Zampa to Moeen Ali, Four,"
37.0,90,2,14.5,w,Moeen Ali,Adam Zampa,"Adam Zampa to Moeen Ali, no run,                           Wicket - c SV Samson b A Zampa batsmen out 23(12)"
37.0,91,2,14.6,1,Ravindra Jadeja,Adam Zampa,"Adam Zampa to Ravindra Jadeja, 1 run,"
37.0,92,2,15.1,1,Ravindra Jadeja,Sandeep Sharma,"Sandeep Sharma to Ravindra Jadeja, 1 run,"
37.0,93,2,15.2,1,Shivam Dube,Sandeep Sharma,"Sandeep Sharma to Shivam Dube, 1 run,"
37.0,94,2,15.3,0,Ravindra Jadeja,Sandeep Sharma,"Sandeep Sharma to Ravindra Jadeja, no run,"
37.0,95,2,15.4,1,Ravindra Jadeja,Sandeep Sharma,"Sandeep Sharma to Ravindra Jadeja, 1 run,"
37.0,96,2,15.5,0,Shivam Dube,Sandeep Sharma,"Sandeep Sharma to Shivam Dube, no run,"
37.0,97,2,15.6,1,Shivam Dube,Sandeep Sharma,"Sandeep Sharma to Shivam Dube, 1 run,"
37.0,98,2,16.1,6,Shivam Dube,Jason Holder,"Jason Holder to Shivam Dube, Six,"
37.0,99,2,16.2,0,Shivam Dube,Jason Holder,"Jason Holder to Shivam Dube, no run,"
37.0,100,2,16.3,4,Shivam Dube,Jason Holder,"Jason Holder to Shivam Dube, Four,"
37.0,101,2,16.4,1,Shivam Dube,Jason Holder,"Jason Holder to Shivam Dube, 1 run,"
37.0,102,2,16.5,1,Ravindra Jadeja,Jason Holder,"Jason Holder to Ravindra Jadeja, 1 run,"
37.0,103,2,16.6,4,Shivam Dube,Jason Holder,"Jason Holder to Shivam Dube, Four,"
37.0,104,2,17.1,1,Ravindra Jadeja,Sandeep Sharma,"Sandeep Sharma to Ravindra Jadeja, 1 run,"
37.0,105,2,17.2,1,Shivam Dube,Sandeep Sharma,"Sandeep Sharma to Shivam Dube, 1 run,"
37.0,106,2,17.3,4,Ravindra Jadeja,Sandeep Sharma,"Sandeep Sharma to Ravindra Jadeja, Four,"
37.0,107,2,17.4,1,Ravindra Jadeja,Sandeep Sharma,"Sandeep Sharma to Ravindra Jadeja, 1 run,"
37.0,108,2,17.5,1,Shivam Dube,Sandeep Sharma,"Sandeep Sharma to Shivam Dube, 1 run,"
37.0,109,2,17.6,4,Ravindra Jadeja,Sandeep Sharma,"Sandeep Sharma to Ravindra Jadeja, Four,"
37.0,110,2,18.1,1,Shivam Dube,Jason Holder,"Jason Holder to Shivam Dube, 1 run,"
37.0,111,2,18.2,2,Ravindra Jadeja,Jason Holder,"Jason Holder to Ravindra Jadeja, 2 runs,"
37.0,112,2,18.3,0,Ravindra Jadeja,Jason Holder,"Jason Holder to Ravindra Jadeja, no run,"
37.0,113,2,18.4,1,Ravindra Jadeja,Jason Holder,"Jason Holder to Ravindra Jadeja, 1 run,"
37.0,114,2,18.5,1,Shivam Dube,Jason Holder,"Jason Holder to Shivam Dube, 1 run,"
37.0,115,2,18.6,4,Ravindra Jadeja,Jason Holder,"Jason Holder to Ravindra Jadeja, Four,"
37.0,116,2,19.1,0,Shivam Dube,Kuldip Yadav,"Kuldip Yadav to Shivam Dube, no run,"
37.0,117,2,19.2,1,Shivam Dube,Kuldip Yadav,"Kuldip Yadav to Shivam Dube, 1 run,"
37.0,118,2,19.3,1,Ravindra Jadeja,Kuldip Yadav,"Kuldip Yadav to Ravindra Jadeja, 1 run,"
37.0,119,2,19.4,1,Shivam Dube,Kuldip Yadav,"Kuldip Yadav to Shivam Dube, 1 run,"
37.0,120,2,19.5,1,Ravindra Jadeja,Kuldip Yadav,"Kuldip Yadav to Ravindra Jadeja, 1 run,"
37.0,121,2,19.6,w,Shivam Dube,Kuldip Yadav,"Kuldip Yadav to Shivam Dube, no run,                           Wicket - c Jos Buttler b Kuldip Yadav batsmen out 52(33)"
38.0,1,1,0.1,1,KL Rahul,Gurnoor Brar,"Gurnoor Brar to KL Rahul, 1 run,"
38.0,2,1,0.2,1,Kyle Mayers,Gurnoor Brar,"Gurnoor Brar to Kyle Mayers, 1 run,"
38.0,3,1,0.3,0,KL Rahul,Gurnoor Brar,"Gurnoor Brar to KL Rahul, no run,"
38.0,4,1,0.4,0,KL Rahul,Gurnoor Brar,"Gurnoor Brar to KL Rahul, no run,"
38.0,5,1,0.5,0,KL Rahul,Gurnoor Brar,"Gurnoor Brar to KL Rahul, no run,"
38.0,6,1,0.6,0,KL Rahul,Gurnoor Brar,"Gurnoor Brar to KL Rahul, no run,"
38.0,7,1,1.1,4,Kyle Mayers,Arshdeep Singh,"Arshdeep Singh to Kyle Mayers, Four,"
38.0,8,1,1.2,1wd,Kyle Mayers,Arshdeep Singh,"Arshdeep Singh to Kyle Mayers, 1 wide,"
38.0,9,1,1.2,4,Kyle Mayers,Arshdeep Singh,"Arshdeep Singh to Kyle Mayers, Four,"
38.0,10,1,1.3,0,Kyle Mayers,Arshdeep Singh,"Arshdeep Singh to Kyle Mayers, no run,"
38.0,11,1,1.4,0,Kyle Mayers,Arshdeep Singh,"Arshdeep Singh to Kyle Mayers, no run,"
38.0,12,1,1.5,4,Kyle Mayers,Arshdeep Singh,"Arshdeep Singh to Kyle Mayers, Four,"
38.0,13,1,1.6,4,Kyle Mayers,Arshdeep Singh,"Arshdeep Singh to Kyle Mayers, Four,"
38.0,14,1,2.1,4,KL Rahul,Gurnoor Brar,"Gurnoor Brar to KL Rahul, Four,"
38.0,15,1,2.2,1,KL Rahul,Gurnoor Brar,"Gurnoor Brar to KL Rahul, 1 run,"
38.0,16,1,2.3,1nb,Kyle Mayers,Gurnoor Brar,"Gurnoor Brar to Kyle Mayers, 1 no ball,"
38.0,17,1,2.3,6,Kyle Mayers,Gurnoor Brar,"Gurnoor Brar to Kyle Mayers, Six,"
38.0,18,1,2.4,0,Kyle Mayers,Gurnoor Brar,"Gurnoor Brar to Kyle Mayers, no run,"
38.0,19,1,2.5,4,Kyle Mayers,Gurnoor Brar,"Gurnoor Brar to Kyle Mayers, Four,"
38.0,20,1,2.6,0,Kyle Mayers,Gurnoor Brar,"Gurnoor Brar to Kyle Mayers, no run,"
38.0,21,1,3.1,6,KL Rahul,Kagiso Rabada,"Kagiso Rabada to KL Rahul, Six,"
38.0,22,1,3.2,w,KL Rahul,Kagiso Rabada,"Kagiso Rabada to KL Rahul, no run,                           Wicket - c Shahrukh Khan b Kagiso Rabada batsmen out 12(9)"
38.0,23,1,3.3,0,Ayush Badoni,Kagiso Rabada,"Kagiso Rabada to Ayush Badoni, no run,"
38.0,24,1,3.4,0,Ayush Badoni,Kagiso Rabada,"Kagiso Rabada to Ayush Badoni, no run,"
38.0,25,1,3.5,4,Ayush Badoni,Kagiso Rabada,"Kagiso Rabada to Ayush Badoni, Four,"
38.0,26,1,3.6,0,Ayush Badoni,Kagiso Rabada,"Kagiso Rabada to Ayush Badoni, no run,"
38.0,27,1,4.1,0,Kyle Mayers,Sikandar Raza,"Sikandar Raza to Kyle Mayers, no run,"
38.0,28,1,4.2,6,Kyle Mayers,Sikandar Raza,"Sikandar Raza to Kyle Mayers, Six,"
38.0,29,1,4.3,0,Kyle Mayers,Sikandar Raza,"Sikandar Raza to Kyle Mayers, no run,"
38.0,30,1,4.4,4,Kyle Mayers,Sikandar Raza,"Sikandar Raza to Kyle Mayers, Four,"
38.0,31,1,4.5,6,Kyle Mayers,Sikandar Raza,"Sikandar Raza to Kyle Mayers, Six,"
38.0,32,1,4.6,1,Kyle Mayers,Sikandar Raza,"Sikandar Raza to Kyle Mayers, 1 run,"
38.0,33,1,5.1,0,Kyle Mayers,Kagiso Rabada,"Kagiso Rabada to Kyle Mayers, no run,"
38.0,34,1,5.2,7nb,Kyle Mayers,Kagiso Rabada,"Kagiso Rabada to Kyle Mayers, 7 no ball,"
38.0,35,1,5.2,4,Kyle Mayers,Kagiso Rabada,"Kagiso Rabada to Kyle Mayers, Four,"
38.0,36,1,5.3,0,Kyle Mayers,Kagiso Rabada,"Kagiso Rabada to Kyle Mayers, no run,"
38.0,37,1,5.4,0,Kyle Mayers,Kagiso Rabada,"Kagiso Rabada to Kyle Mayers, no run,"
38.0,38,1,5.5,1wd,Kyle Mayers,Kagiso Rabada,"Kagiso Rabada to Kyle Mayers, 1 wide,"
38.0,39,1,5.5,w,Kyle Mayers,Kagiso Rabada,"Kagiso Rabada to Kyle Mayers, no run,                           Wicket - c Shikhar Dhawan b Kagiso Rabada batsmen out 54(24)"
38.0,40,1,5.6,0,Marcus S,Kagiso Rabada,"Kagiso Rabada to Marcus Stoinis, no run,"
38.0,41,1,6.1,4,Ayush Badoni,Rahul Chahar,"Rahul Chahar to Ayush Badoni, Four,"
38.0,42,1,6.2,1,Ayush Badoni,Rahul Chahar,"Rahul Chahar to Ayush Badoni, 1 run,"
38.0,43,1,6.3,1lb,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, 1 leg bye,"
38.0,44,1,6.4,1,Ayush Badoni,Rahul Chahar,"Rahul Chahar to Ayush Badoni, 1 run,"
38.0,45,1,6.5,2,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, 2 runs,"
38.0,46,1,6.6,0,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, no run,"
38.0,47,1,7.1,4,Ayush Badoni,Gurnoor Brar,"Gurnoor Brar to Ayush Badoni, Four,"
38.0,48,1,7.2,2nb,Ayush Badoni,Gurnoor Brar,"Gurnoor Brar to Ayush Badoni, 2 no ball,"
38.0,49,1,7.2,6,Marcus S,Gurnoor Brar,"Gurnoor Brar to Marcus Stoinis, Six,"
38.0,50,1,7.3,4,Marcus S,Gurnoor Brar,"Gurnoor Brar to Marcus Stoinis, Four,"
38.0,51,1,7.4,1,Marcus S,Gurnoor Brar,"Gurnoor Brar to Marcus Stoinis, 1 run,"
38.0,52,1,7.5,1wd,Ayush Badoni,Gurnoor Brar,"Gurnoor Brar to Ayush Badoni, 1 wide,"
38.0,53,1,7.5,0,Ayush Badoni,Gurnoor Brar,"Gurnoor Brar to Ayush Badoni, no run,"
38.0,54,1,7.6,6,Ayush Badoni,Gurnoor Brar,"Gurnoor Brar to Ayush Badoni, Six,"
38.0,55,1,8.1,1,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, 1 run,"
38.0,56,1,8.2,1,Ayush Badoni,Rahul Chahar,"Rahul Chahar to Ayush Badoni, 1 run,"
38.0,57,1,8.3,0,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, no run,"
38.0,58,1,8.4,0,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, no run,"
38.0,59,1,8.5,1,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, 1 run,"
38.0,60,1,8.6,1,Ayush Badoni,Rahul Chahar,"Rahul Chahar to Ayush Badoni, 1 run,"
38.0,61,1,9.1,1,Ayush Badoni,Sam Curran,"Sam Curran to Ayush Badoni, 1 run,"
38.0,62,1,9.2,4,Marcus S,Sam Curran,"Sam Curran to Marcus Stoinis, Four,"
38.0,63,1,9.3,1,Marcus S,Sam Curran,"Sam Curran to Marcus Stoinis, 1 run,"
38.0,64,1,9.4,6,Ayush Badoni,Sam Curran,"Sam Curran to Ayush Badoni, Six,"
38.0,65,1,9.5,1,Ayush Badoni,Sam Curran,"Sam Curran to Ayush Badoni, 1 run,"
38.0,66,1,9.6,4,Marcus S,Sam Curran,"Sam Curran to Marcus Stoinis, Four,"
38.0,67,1,10.1,1,Ayush Badoni,Rahul Chahar,"Rahul Chahar to Ayush Badoni, 1 run,"
38.0,68,1,10.2,0,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, no run,"
38.0,69,1,10.3,0,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, no run,"
38.0,70,1,10.4,4,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, Four,"
38.0,71,1,10.5,1,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, 1 run,"
38.0,72,1,10.6,2,Ayush Badoni,Rahul Chahar,"Rahul Chahar to Ayush Badoni, 2 runs,"
38.0,73,1,11.1,0,Marcus S,Sam Curran,"Sam Curran to Marcus Stoinis, no run,"
38.0,74,1,11.2,2,Marcus S,Sam Curran,"Sam Curran to Marcus Stoinis, 2 runs,"
38.0,75,1,11.3,6,Marcus S,Sam Curran,"Sam Curran to Marcus Stoinis, Six,"
38.0,76,1,11.4,1,Marcus S,Sam Curran,"Sam Curran to Marcus Stoinis, 1 run,"
38.0,77,1,11.5,2,Ayush Badoni,Sam Curran,"Sam Curran to Ayush Badoni, 2 runs,"
38.0,78,1,11.6,0,Ayush Badoni,Sam Curran,"Sam Curran to Ayush Badoni, no run,"
38.0,79,1,12.1,0,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, no run,"
38.0,80,1,12.2,6,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, Six,"
38.0,81,1,12.3,1,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, 1 run,"
38.0,82,1,12.4,1,Ayush Badoni,Rahul Chahar,"Rahul Chahar to Ayush Badoni, 1 run,"
38.0,83,1,12.5,1,Marcus S,Rahul Chahar,"Rahul Chahar to Marcus Stoinis, 1 run,"
38.0,84,1,12.6,0,Ayush Badoni,Rahul Chahar,"Rahul Chahar to Ayush Badoni, no run,"
38.0,85,1,13.1,1,ne,Liam Livings,"Liam Livingstone to Marcus Stoinis, 1 run,"
38.0,86,1,13.2,6,ne,Liam Livings,"Liam Livingstone to Ayush Badoni, Six,"
38.0,87,1,13.3,w,ne,Liam Livings,"Liam Livingstone to Ayush Badoni, no run,                           Wicket - c RD Chahar b LS Livingstone batsmen out 43(24)"
38.0,88,1,13.4,4,ne,Liam Livings,"Liam Livingstone to Nicholas Pooran, Four,"
38.0,89,1,13.5,4,ne,Liam Livings,"Liam Livingstone to Nicholas Pooran, Four,"
38.0,90,1,13.6,4,ne,Liam Livings,"Liam Livingstone to Nicholas Pooran, Four,"
38.0,91,1,14.1,1,Marcus S,Arshdeep Singh,"Arshdeep Singh to Marcus Stoinis, 1 run,"
38.0,92,1,14.2,1,Nicholas Pooran,Arshdeep Singh,"Arshdeep Singh to Nicholas Pooran, 1 run,"
38.0,93,1,14.3,1,Marcus S,Arshdeep Singh,"Arshdeep Singh to Marcus Stoinis, 1 run,"
38.0,94,1,14.4,4,Nicholas Pooran,Arshdeep Singh,"Arshdeep Singh to Nicholas Pooran, Four,"
38.0,95,1,14.5,2,Nicholas Pooran,Arshdeep Singh,"Arshdeep Singh to Nicholas Pooran, 2 runs,"
38.0,96,1,14.6,0,Nicholas Pooran,Arshdeep Singh,"Arshdeep Singh to Nicholas Pooran, no run,"
38.0,97,1,15.1,4lb,Marcus S,Kagiso Rabada,"Kagiso Rabada to Marcus Stoinis, 4 leg bye,"
38.0,98,1,15.2,1,Marcus S,Kagiso Rabada,"Kagiso Rabada to Marcus Stoinis, 1 run,"
38.0,99,1,15.3,1,Nicholas Pooran,Kagiso Rabada,"Kagiso Rabada to Nicholas Pooran, 1 run,"
38.0,100,1,15.4,6,Marcus S,Kagiso Rabada,"Kagiso Rabada to Marcus Stoinis, Six,"
38.0,101,1,15.5,2nb,Marcus S,Kagiso Rabada,"Kagiso Rabada to Marcus Stoinis, 2 no ball,"
38.0,102,1,15.5,1wd,Nicholas Pooran,Kagiso Rabada,"Kagiso Rabada to Nicholas Pooran, 1 wide,"
38.0,103,1,15.5,1,Nicholas Pooran,Kagiso Rabada,"Kagiso Rabada to Nicholas Pooran, 1 run,"
38.0,104,1,15.6,0,Marcus S,Kagiso Rabada,"Kagiso Rabada to Marcus Stoinis, no run,"
38.0,105,1,16.1,1,Nicholas Pooran,Arshdeep Singh,"Arshdeep Singh to Nicholas Pooran, 1 run,"
38.0,106,1,16.2,4,Marcus S,Arshdeep Singh,"Arshdeep Singh to Marcus Stoinis, Four,"
38.0,107,1,16.3,1,Marcus S,Arshdeep Singh,"Arshdeep Singh to Marcus Stoinis, 1 run,"
38.0,108,1,16.4,2,Nicholas Pooran,Arshdeep Singh,"Arshdeep Singh to Nicholas Pooran, 2 runs,"
38.0,109,1,16.5,4,Nicholas Pooran,Arshdeep Singh,"Arshdeep Singh to Nicholas Pooran, Four,"
38.0,110,1,16.6,4,Nicholas Pooran,Arshdeep Singh,"Arshdeep Singh to Nicholas Pooran, Four,"
38.0,111,1,17.1,6,Marcus S,Kagiso Rabada,"Kagiso Rabada to Marcus Stoinis, Six,"
38.0,112,1,17.2,1,Marcus S,Kagiso Rabada,"Kagiso Rabada to Marcus Stoinis, 1 run,"
38.0,113,1,17.3,2,Nicholas Pooran,Kagiso Rabada,"Kagiso Rabada to Nicholas Pooran, 2 runs,"
38.0,114,1,17.4,4,Nicholas Pooran,Kagiso Rabada,"Kagiso Rabada to Nicholas Pooran, Four,"
38.0,115,1,17.5,0,Nicholas Pooran,Kagiso Rabada,"Kagiso Rabada to Nicholas Pooran, no run,"
38.0,116,1,17.6,6,Nicholas Pooran,Kagiso Rabada,"Kagiso Rabada to Nicholas Pooran, Six,"
38.0,117,1,18.1,4,Marcus S,Sam Curran,"Sam Curran to Marcus Stoinis, Four,"
38.0,118,1,18.2,w,Marcus S,Sam Curran,"Sam Curran to Marcus Stoinis, no run,                           Wicket - c JM Sharma b Sam Curran batsmen out 72(40)"
38.0,119,1,18.3,2,Deepak Hooda,Sam Curran,"Sam Curran to Deepak Hooda, 2 runs,"
38.0,120,1,18.4,0,Deepak Hooda,Sam Curran,"Sam Curran to Deepak Hooda, no run,"
38.0,121,1,18.5,4,Deepak Hooda,Sam Curran,"Sam Curran to Deepak Hooda, Four,"
38.0,122,1,18.6,0,Deepak Hooda,Sam Curran,"Sam Curran to Deepak Hooda, no run,"
38.0,123,1,19.1,1,Nicholas Pooran,Arshdeep Singh,"Arshdeep Singh to Nicholas Pooran, 1 run,"
38.0,124,1,19.2,4,Deepak Hooda,Arshdeep Singh,"Arshdeep Singh to Deepak Hooda, Four,"
38.0,125,1,19.3,1,Deepak Hooda,Arshdeep Singh,"Arshdeep Singh to Deepak Hooda, 1 run,"
38.0,126,1,19.4,w,Nicholas Pooran,Arshdeep Singh,"Arshdeep Singh to Nicholas Pooran, no run,                           Wicket - lbw b Arshdeep Singh batsmen out 45(19)"
38.0,127,1,19.5,4,Krunal Pandya,Arshdeep Singh,"Arshdeep Singh to Krunal Pandya, Four,"
